time_1,u1_1,u2_1,pb_1,sb_1,wb_1,time_2,u1_2,u2_2,pb_2,sb_2,wb_2,time_3,u1_3,u2_3,pb_3,sb_3,wb_3,time_4,u1_4,u2_4,pb_4,sb_4,wb_4,time_5,u1_5,u2_5,pb_5,sb_5,wb_5
0.00396,95.0526233760841,89.3478781111343,186985.183108494,0.000168062890903636,-0.0444615832764433,0.00396,88.7087259314652,95.0526233760841,248287.685905633,0.000446851784592468,-0.0693107762731306,0.00396,89.3647327485061,122.225571322322,315811.469124078,0.000598358413458511,0.000753504613485999,0.00396,149.86949657607,74.5010701337188,294964.381259773,0.000585375677539644,0.0917921595963913,0.00396,30.0092428302349,129.909631686702,199088.80374047,0.000189912024385584,0
0.00397,95.5197013224813,89.1871613106493,186972.422668598,0.000167620813189396,-0.0439498226250106,0.00397,88.7087259314652,95.5197013224813,248195.488096723,0.000446163251638697,-0.0683944830667292,0.00397,89.2215051180901,122.213517291665,315821.91486869,0.000598365892852404,0.000742427729602542,0.00397,149.995567809491,74.2248413174041,295122.183866835,0.000586290235182322,0.0911184029253493,0.00397,30.0092428302349,129.871124758721,199088.79859746,0.000189912024385584,0
0.00398,95.9867792688786,89.0264445101644,186958.711273599,0.000167183975123976,-0.0434138607086816,0.00398,88.7087259314652,95.9867792688786,248101.541376145,0.000445483918860089,-0.0674710106229651,0.00398,89.0782774876741,122.201463261009,315832.349044397,0.00059837326307091,0.000731668165127188,0.00398,150.121639042913,73.9486125010893,295279.440008634,0.000587198026976724,0.0904390681253112,0.00398,30.0092428302349,129.83261783074,199088.79345445,0.000189912024385584,0
0.00399,96.4538572152758,88.8657277096795,186944.006122413,0.000166752612475914,-0.0428549490965755,0.00399,88.7087259314652,96.4538572152758,248005.835995196,0.000444813849996317,-0.0665419665227322,0.00399,88.9350498572581,122.189409230352,315842.770903052,0.000598380527245132,0.000721217416116204,0.00399,150.247710276335,73.6723836847745,295436.573961844,0.000588098997732605,0.0897491838184727,0.00399,30.0092428302349,129.794110902759,199088.788311442,0.000189912024385584,0
0.004,96.9209351616731,88.7050109091945,186928.266759785,0.000166326948419417,-0.0422743547096037,0.004,88.7087259314652,96.9209351616731,247908.36557785,0.000444153092804073,-0.0656089393797138,0.004,88.7918222268421,122.177355199695,315853.179719495,0.000598387688419027,0.000711066600377832,0.004,150.373781509757,73.3961548684597,295594.201876181,0.000588991070798185,0.088517527608541,0.004,30.0092428302349,129.755603974777,199088.783168435,0.000189912024385584,0
0.00401,97.3880131080704,88.5442941087096,186913.544365265,0.000165907193908834,-0.0416731243702791,0.00401,88.7087259314652,97.3880131080704,247811.309912255,0.000443501679798686,-0.0646732527798052,0.00401,88.6485945964261,122.165301169038,315863.079352658,0.000598394749430163,0.000701155080670076,0.00401,150.499852743178,73.1199260521449,295755.092203183,0.000589866443632565,0.0864148358801062,0.00401,30.0092428302349,129.717097046796,199088.777972325,0.000189912024385584,0
0.00402,97.8550910544676,88.3835773082247,186905.497656267,0.000165493556885094,-0.0410505594583391,0.00402,88.7087259314652,97.8550910544676,247721.123902764,0.000442859638288985,-0.0637343306671794,0.00402,88.5053669660101,122.153247138381,315871.344003759,0.000598401711057575,0.000691106143757608,0.00402,150.6259239766,72.8436972358301,295921.613963398,0.000590716593685036,0.0834802650346983,0.00402,30.0092428302349,129.678590118815,199088.77267717,0.000189912024385584,0
0.00403,98.3221690008649,88.2228605077397,186906.319802866,0.000165086261271977,-0.0404044140979869,0.00403,88.7087259314652,98.3221690008649,247643.166166951,0.000442227013583939,-0.0627892340558502,0.00403,88.3621393355941,122.141193107725,315878.536726762,0.000598408569917749,0.00068058178670757,0.00403,150.751995210022,72.5674684195154,296093.802309142,0.000591533434344413,0.0797615810527486,0.00403,30.0092428302349,129.640083190834,199088.767342213,0.000189912024385584,0
0.00404,98.7592246093079,88.0504450600812,186916.519670981,0.000164685556049499,-0.0397320329436078,0.00404,88.7087259314652,98.7592246093079,247580.206364998,0.000441603889187873,-0.0618334450117441,0.00404,88.1911921836401,122.141168213312,315885.33339304,0.000598415321206071,0.00066961469761763,0.00404,150.906590892857,72.5033633370136,296272.575398979,0.000592309396151855,0.0753143963450475,0.00404,30.0094236644952,129.599433942813,199088.761992612,0.000189912024385584,0
0.00405,99.1887746332624,87.8751049506293,186936.090663011,0.000164291717195341,-0.0390306982156278,0.00405,88.7087259314652,99.1887746332624,247533.316394874,0.000440990397429004,-0.0608618289194872,0.00405,88.0133151513016,122.144150602961,315891.987541882,0.000598421961283904,0.000658368955077516,0.00405,151.068317688047,72.4922891879652,296459.073570854,0.000593037503031232,0.0702016599572803,0.00405,30.0096497073206,129.558249114783,199088.756637627,0.000189912024385584,0
0.00406,99.6183246572168,87.6997648411774,186961.446245478,0.000163905045502407,-0.0382984105197038,0.00406,88.7087259314652,99.6183246572168,247502.610024973,0.000440386722967752,-0.0598691127064588,0.00406,87.8354381189631,122.14713299261,315898.592519344,0.000598428488208551,0.000647009007680585,0.00406,151.230044483236,72.4812150389167,296654.478236946,0.000593711441990156,0.0644929043984146,0.00406,30.0098757501461,129.517064286752,199088.75128066,0.000189912024385584,0
0.00407,100.047874681171,87.5244247317255,186988.563883667,0.000163525853142384,-0.0375349146301621,0.00407,88.7087259314652,100.047874681171,247482.453564447,0.000439793100464656,-0.0588509558251848,0.00407,87.6575610866246,122.15011538226,315905.182566012,0.000598434901524073,0.000635665847499322,0.00407,151.391771278425,72.4701408898682,296859.788195349,0.000594325624573549,0.0582633440426912,0.00407,30.0101017929715,129.475879458722,199088.745922965,0.000189912024385584,0
0.00408,100.477424705126,87.3490846222736,187015.378175105,0.000163154448096994,-0.0367411687199303,0.00408,88.7087259314652,100.477424705126,247465.105749702,0.000439209792683616,-0.0578062128911192,0.00408,87.4796840542861,122.153097771909,315911.770051957,0.000598441201902247,0.000624434727512095,0.00408,151.553498073614,72.4590667408198,297075.874733999,0.000594875238935007,0.0515929246631732,0.00408,30.0103278357969,129.434694630691,199088.740565004,0.000189912024385584,0
0.00409,100.90697472908,87.1737445128217,187041.117854905,0.000162791125627027,-0.0359186708751749,0.00409,88.7087259314652,100.90697472908,247447.423474797,0.000438637061692775,-0.0567358476822914,0.00409,87.3018070219476,122.156080161558,315918.359215008,0.000598447390813822,0.000613381432976603,0.00409,151.715224868804,72.4479925917713,297303.389571957,0.000595356292055831,0.0445652935334507,0.00409,30.0105538786224,129.393509802661,199088.735206945,0.000189912024385584,0
0.0041,101.336524753035,86.9984044033698,187065.47944848,0.000162436164883163,-0.0350691143821518,0.0041,88.7087259314652,101.336524753035,247428.220369007,0.000438075155311797,-0.0556416165800362,0.0041,87.1239299896091,122.159062551207,315924.951245107,0.000598453470270754,0.000602549564451442,0.0041,151.876951663993,72.4369184427229,297542.773948201,0.000595765641779973,0.0372668116723199,0.0041,30.0107799214478,129.35232497463,199088.72984885,0.000189912024385584,0
0.00411,101.766074776989,86.8230642939178,187088.321277855,0.000162089827625441,-0.0341942732645023,0.00411,88.7087259314652,101.766074776989,247407.032995476,0.000437524302097297,-0.0545255677513612,0.00411,86.9460529572706,122.162044940856,315931.546176569,0.000598459442636359,0.000591966697825461,0.00411,152.038678459182,72.4258442936744,297794.306039773,0.000596101019401136,0.0297857342839032,0.00411,30.0110059642732,129.3111401466,199088.724490744,0.000189912024385584,0
0.00412,102.195624800944,86.6477241844659,187109.563377734,0.000161752357660769,-0.0332959599794353,0.00412,88.7087259314652,102.195624800944,247383.666864321,0.000436984709508138,-0.0533898545051752,0.00412,86.7681759249321,122.165027330505,315938.143599555,0.000598465310489751,0.000581649084205429,0.00412,152.200405254372,72.4147701446259,298057.967099099,0.00059636105110043,0.0222134723525101,0.00412,30.0112320070987,129.269955318569,199088.719132633,0.000189912024385584,0
0.00413,102.625174824898,86.472384075014,187129.15065907,0.000161423980553012,-0.0323760090542101,0.00413,88.7087259314652,102.625174824898,247358.02937187,0.000436456563264188,-0.0522366642989025,0.00413,86.5902988925937,122.168009720154,315944.742932488,0.000598471076530669,0.00057160507954558,0.00413,152.362132049561,72.4036959955775,298333.622429361,0.000596545350114022,0.0146632439047121,0.00413,30.0114580499241,129.228770490539,199088.713774522,0.000189912024385584,0
0.00414,103.054724848853,86.2970439655621,187147.039364176,0.000161104903439246,-0.0314362707041037,0.00414,88.7087259314652,103.054724848853,247330.068316362,0.000435940027167134,-0.0510681903506023,0.00414,86.4124218602552,122.170992109803,315951.343529582,0.000598476743513477,0.000561837593773484,0.00414,152.52385884475,72.392621846529,298620.600963547,0.000596655240008669,0.00741249416260574,0.00414,30.0116840927495,129.187585662509,199088.708416412,0.000189912024385584,0
0.00415,103.484274872807,86.1217038561102,187163.192099126,0.000160795314885949,-0.0304786086998493,0.00415,88.7087259314652,103.484274872807,247299.74925862,0.000435435243113695,-0.0498866189821839,0.00415,86.2345448279167,122.173974499452,315957.944725376,0.000598482314201858,0.000552345820039474,0.00415,152.685585639939,72.3815476974806,298917.152127941,0.00059669748288277,0.00133320104497866,0.00415,30.011910135575,129.146400834478,199088.703058302,0.000189912024385584,0
0.00416,103.913824896761,85.9463637466583,187177.57602555,0.000160495384754078,-0.0295049005665634,0.00416,88.7087259314652,103.913824896761,247267.047171778,0.000434942331201461,-0.0486941228094096,0.00416,86.0566677955782,122.176956889101,315964.545854426,0.000598487791338064,0.000543126447843718,0.00416,152.847312435129,72.3704735484321,299219.168838399,0.000596688536991621,-0.00284503053557021,0.00416,30.0121361784004,129.105216006448,199088.697700193,0.000189912024385584,0
0.00417,104.343374920716,85.7710236372064,187190.162218138,0.000160205264052705,-0.0285170396624933,0.00417,88.7087259314652,104.343374920716,247231.943344045,0.000434461389890021,-0.0474928561470058,0.00417,85.8787907632397,122.17993927875,315971.146260718,0.00059849317762238,0.000534174510535227,0.00417,153.009039230318,72.3593993993836,299522.661018682,0.000596644923395921,-0.00571624268363484,0.00417,30.0123622212258,129.064031178417,199088.692342086,0.000189912024385584,0
0.00418,104.77292494467,85.5956835277545,187200.925455804,0.000159925084761924,-0.0275169393044434,0.00418,88.7087259314652,104.77292494467,247194.424209559,0.00043399249620299,-0.0462849512988712,0.00418,85.7009137309012,122.182921668399,315977.745302492,0.000598498475699687,0.000525483975425705,0.00418,153.170766025507,72.3483252503352,299824.938733604,0.000596576683589677,-0.00783496883879658,0.00418,30.0125882640513,129.022846350387,199088.686983979,0.000189912024385584,0
0.00419,105.202474968625,85.4203434183026,187209.844179755,0.000159654959602336,-0.0265065394322259,0.00419,88.7087259314652,105.202474968625,247154.480884027,0.000433535705964885,-0.0450725152514517,0.00419,85.5230366985627,122.185904058048,315984.342354821,0.000598503688150972,0.000517048153351789,0.00419,153.332492820696,72.3372511012867,300124.233923729,0.000596489840975237,-0.00946409712954055,0.00419,30.0128143068767,128.981661522356,199088.681625874,0.000189912024385584,0
0.0042,105.632024992579,85.2450033088507,187216.900524025,0.000159394981722236,-0.025487816542064,0.0042,88.7087259314652,105.632024992579,247112.108955157,0.000433091054069824,-0.0438576266019693,0.0042,85.3451596662242,122.188886447697,315990.936810993,0.000598508817488275,0.000508859981846401,0.0042,153.494219615886,72.3261769522383,300419.17604915,0.000596388649550811,-0.0107170469335457,0.0042,30.0130403497021,128.940476694326,199088.676267769,0.000189912024385584,0
0.00421,106.061575016534,85.0696631993988,187223.315825027,0.000159145224627178,-0.0244626442537854,0.00421,88.7087259314652,106.061575016534,247070.236657218,0.00043265855548391,-0.0426420107691685,0.00421,85.1672826338857,122.191868837346,315997.062200832,0.000598513866043006,0.000500863793446811,0.00421,153.655946411075,72.3151028031898,300709.458163746,0.000596276573069328,-0.0116473108891344,0.00421,30.0132663925276,128.899291866295,199088.670855419,0.000189912024385584,0
0.00422,106.491125040488,84.8943230899469,187230.238145144,0.000158905746131747,-0.023432297795675,0.00422,88.7087259314652,106.491125040488,247037.321349716,0.000432238218834705,-0.0414248218470549,0.00422,84.9894056015473,122.194851226995,316001.788521525,0.000598518834276999,0.000492725617756986,0.00422,153.817673206264,72.3040286541413,300996.17491586,0.000596156683520037,-0.0122832244799923,0.00422,30.013492435353,128.858107038265,199088.665337737,0.000189912024385584,0
0.00423,106.920675064443,84.7189829804949,187237.132363568,0.000158676591309279,-0.0223981689267646,0.00423,88.7087259314652,106.920675064443,247017.336700805,0.000431830075396341,-0.0402027024926926,0.00423,84.8115285692088,122.197833616644,316005.467587303,0.000598523719035903,0.000484143913076387,0.00423,153.979400001453,72.2929545050929,301276.256359994,0.000596031827529779,-0.012643389299021,0.00423,30.0137184781784,128.816922210235,199088.659777151,0.000189912024385584,0
0.00424,107.350225088397,84.543642871043,187243.888883826,0.000158457789837957,-0.0213619218517116,0.00424,88.7087259314652,107.350225088397,247011.31390418,0.00043143419518407,-0.0389714593439499,0.00424,84.6336515368703,122.200816006293,316008.725831927,0.000598528515649671,0.000475114751878957,0.00424,154.141126796643,72.2818803560444,301547.601427367,0.000595904680849811,-0.0127440423809999,0.00424,30.0139445210039,128.775737382204,199088.654200782,0.000189912024385584,0
0.00425,107.779775112352,84.3683027615911,187250.626652845,0.00015824935374786,-0.0203254172939363,0.00425,88.7087259314652,107.779775112352,247019.152664722,0.000431050690900668,-0.03772682053983,0.00425,84.4557745045318,122.203798395942,316011.837662252,0.000598533220320261,0.000465782392811804,0.00425,154.302853591832,72.270806206996,301808.356177917,0.000595777755842725,-0.0126020226356142,0.00425,30.0141705638293,128.734552554174,199088.648618607,0.000189912024385584,0
0.00426,108.183096453822,84.1868935503659,187257.720409268,0.000158051275558018,-0.0192906928346333,0.00426,88.7087259314652,108.183096453822,247040.307590732,0.000430679716954381,-0.0364647450126023,0.00426,84.265273002305,122.210425430866,316014.904153963,0.000598537830807841,0.00045630205291327,0.00426,154.480255648401,72.2641617175669,302057.446524613,0.000595653385868048,-0.0122364881876805,0.00426,30.0313583676867,128.692303497867,199088.643034298,0.000189912024385584,0
0.00427,108.547074771568,83.9963806864806,187265.135542545,0.000157863526583647,-0.0182599930208923,0.00427,88.7087259314652,108.547074771568,247071.09312789,0.000430321465533662,-0.0351819177618804,0.00427,84.0558347952456,122.222519433701,316017.962447467,0.000598542346293268,0.000446800151866085,0.00427,154.681170597041,72.2641617175669,302293.530651961,0.000595533695620381,-0.011670240531306,0.00427,30.0739888130922,128.648458099144,199088.637449203,0.000189912024385584,0
0.00428,108.911053089313,83.8058678225954,187271.887186244,0.00015768605248726,-0.0172362854653121,0.00428,88.7087259314652,108.911053089313,247104.162450378,0.000429976150611377,-0.0338775552664426,0.00428,83.8463965881862,122.234613436536,316021.026036689,0.00059854676705205,0.000437369659175937,0.00428,154.882085545681,72.2641617175669,302515.72841079,0.000595420559234646,-0.0109307411209645,0.00428,30.1166192584977,128.604612700422,199088.631863821,0.000189912024385584,0
0.00429,109.275031407058,83.6153549587101,187277.27659722,0.000157518764807325,-0.0162234263693552,0.00429,88.7087259314652,109.275031407058,247136.300147603,0.000429643981695048,-0.0325530359654452,0.00429,83.6369583811268,122.246707439371,316024.099630117,0.000598551094142739,0.000428075343889799,0.00429,155.083000494321,72.2641617175669,302723.11329634,0.000595315548250458,-0.0100512152528046,0.00429,30.1592497039032,128.560767301699,199088.626278334,0.000189912024385584,0
0.0043,109.639009724804,83.4248420948249,187281.005897283,0.000157361532166798,-0.0152261325928169,0.0043,88.7087259314652,109.639009724804,247166.351240031,0.000429325149870498,-0.031210532068918,0.0043,83.4275201740675,122.258801442207,316027.184647624,0.00059855532915909,0.000418960565589516,0.0043,155.283915442961,72.2641617175669,302914.919391394,0.000595219870483615,-0.00907124403806868,0.0043,30.2018801493086,128.516921902977,199088.620692808,0.000189912024385584,0
0.00431,110.002988042549,83.2343292309396,187282.9893718,0.00015721417188805,-0.0142499465800845,0.00431,88.7087259314652,110.002988042549,247193.870965266,0.000429019822774442,-0.029852515885825,0.00431,83.2180819670081,122.270895445042,316030.281263964,0.000598559474046513,0.000410053164574616,0.00431,155.484830391601,72.2641617175669,303090.64936599,0.000595134306110725,-0.0080365857252848,0.00431,30.2445105947141,128.473076504255,199088.61510727,0.000189912024385584,0
0.00432,110.366966360294,83.0438163670544,187283.22693793,0.000157076441757146,-0.0133012296478999,0.00432,88.7087259314652,110.366966360294,247218.679481672,0.000428728142591916,-0.0284815905113338,0.00432,83.0086437599487,122.282989447877,316033.389175489,0.00059856353097066,0.000401369995396795,0.00432,155.685745340241,72.2641617175669,303249.748602561,0.000595059155656813,-0.00699683758532541,0.00432,30.2871410401196,128.429231105532,199088.609521727,0.000189912024385584,0
0.00433,110.73094467804,82.8533035031691,187281.758488219,0.000156948032077172,-0.0123870975607717,0.00433,88.7087259314652,110.73094467804,247240.69803896,0.000428450225053816,-0.0271004409857315,0.00433,82.7992055528894,122.295083450712,316036.507892604,0.000598567502225063,0.000392920245203284,0.00433,155.886660288881,72.2641617175669,303392.099426496,0.000594994223616483,-0.00600054241903165,0.00433,30.3297714855251,128.38538570681,199088.603936183,0.000189912024385584,0
0.00434,111.094922995785,82.6627906392839,187278.647787935,0.000156828558952956,-0.011515228662448,0.00434,88.7087259314652,111.094922995785,247259.888774269,0.000428186158631449,-0.0257118375431411,0.00434,82.58976734583,122.307177453547,316039.636854482,0.000598571390166993,0.000384707804917223,0.00434,156.08757523752,72.2641617175669,303517.436666664,0.000594938863034144,-0.00508829773358527,0.00434,30.3724019309306,128.341540308088,199088.59835064,0.000189912024385584,0
0.00435,111.45890131353,82.4722777753986,187273.976820993,0.000156717560341613,-0.0106934972233805,0.00435,88.7087259314652,111.45890131353,247276.232700255,0.000427936003538741,-0.0243186692225296,0.00435,82.3803291387706,122.319271456383,316042.775476118,0.000598575197173356,0.000376732942756897,0.00435,156.28849018616,72.2641617175669,303625.905819141,0.000594892086668549,-0.00428680032644812,0.00435,30.415032376336,128.297694909365,199088.592765098,0.000189912024385584,0
0.00436,111.822879631275,82.2817649115133,187267.843320264,0.000156614496701075,-0.00992942360052028,0.00436,88.7087259314652,111.822879631275,247289.72182986,0.000427699790264519,-0.0229240045570457,0.00436,82.1708909317113,122.331365459218,316045.923168898,0.000598578925610682,0.000368993477297171,0.00436,156.4894051348,72.2641617175669,303717.484540655,0.000594852720537703,-0.00360678639449195,0.00436,30.4576628217415,128.253849510643,199088.587179557,0.000189912024385584,0
0.00437,112.186857949021,82.0912520476281,187260.358633642,0.000156518757863189,-0.00922949377675603,0.00437,88.7087259314652,112.186857949021,247300.356622758,0.000427477517343979,-0.0215311843142149,0.00437,81.9614527246519,122.343459462053,316049.079350299,0.000598582577814966,0.000361485596253806,0.00437,156.69032008344,72.2641617175669,303792.822462858,0.000594819554366261,-0.00304544995172973,0.00437,30.500293267147,128.210004111921,199088.581594017,0.000189912024385584,0
0.00438,112.550836266766,81.9007391837428,187251.644848365,0.000156429676889312,-0.00859846800194542,0.00438,88.7087259314652,112.550836266766,247308.145561709,0.000427269148004709,-0.0201439556554453,0.00438,81.7520145175925,122.355553464888,316052.243448832,0.000598586156078383,0.000354204426197693,0.00438,156.89123503208,72.2641617175669,303857.529536382,0.000594791456084561,-0.00259055013021579,0.00438,30.5429237125525,128.166158713198,199088.576008478,0.000189912024385584,0
0.00439,112.914814584511,81.7102263198576,187241.830953191,0.000156346550232441,-0.00803883788988651,0.00439,88.7087259314652,112.914814584511,247313.105752715,0.000427074605216478,-0.018766659158188,0.00439,81.5425763105332,122.367647467724,316055.414906691,0.000598589662640771,0.000347144427815461,0.00439,157.09214998072,72.2641617175669,303917.333987257,0.000594767447651117,-0.00222436276444057,0.00439,30.5855541579579,128.122313314476,199088.570422941,0.000189912024385584,0
0.0044,113.278792902257,81.5197134559724,187231.048322529,0.000156268661975979,-0.0075505722638381,0.0044,88.7087259314652,113.278792902257,247315.264225178,0.000426893764562492,-0.0174044787731032,0.0044,81.3331381034738,122.379741470559,316058.593181194,0.000598593099684427,0.000340299669242534,0.0044,157.29306492936,72.2641617175669,303974.529513986,0.000594746734010651,-0.00192870273981086,0.0044,30.6281846033634,128.078467915754,199088.564837404,0.000189912024385584,0
0.00441,113.642771220002,81.3292005920871,187219.142629113,0.000156195308804089,-0.00713124348643923,0.00441,88.7087259314652,113.642771220002,247317.057946111,0.000426726444873826,-0.0160634897648019,0.00441,81.1236998964144,122.391835473394,316061.451706434,0.000598596469246546,0.000333628243038384,0.00441,157.493979878,72.2641617175669,304028.501329104,0.000594728691655759,-0.00168778001620101,0.00441,30.6708150487689,128.034622517031,199088.559196522,0.000189912024385584,0
0.00442,114.006749537747,81.1386877282018,187205.486356323,0.000156125821280822,-0.00677661822219905,0.00442,88.7087259314652,114.006749537747,247325.122217587,0.000426572405517658,-0.0147492834884314,0.00442,80.9142616893551,122.403929476229,316063.388349601,0.000598599772086651,0.000326909024139713,0.00442,157.694894826639,72.2641617175669,304075.16159902,0.00059471283537219,-0.00148989100443169,0.00442,30.7134454941744,127.990777118309,199088.553443365,0.000189912024385584,0
0.00443,114.370727855493,80.9481748643166,187190.324820789,0.00015605957928748,-0.00648110663286007,0.00443,88.7087259314652,114.370727855493,247341.851182205,0.000426431350804024,-0.013467663764181,0.00443,80.7048234822957,122.416023479064,316064.337233862,0.000598603006443508,0.000319897546566706,0.00443,157.895809775279,72.2641617175669,304110.444859897,0.000594698776731912,-0.0013272353688656,0.00443,30.7560759395798,127.946931719587,199088.547643751,0.000189912024385584,0
0.00444,114.734706173238,80.7576620004313,187176.70742401,0.000155996024831449,-0.00623780796709173,0.00444,88.7087259314652,114.734706173238,247367.438696162,0.000426302917951549,-0.0122264348468472,0.00444,80.4953852752363,122.4281174819,316064.655891087,0.000598606168647678,0.000312477204900843,0.00444,158.096724723919,72.2641617175669,304131.707386587,0.000594686189758172,-0.00119490009750961,0.00444,30.7987063849853,127.903086320864,199088.541827047,0.000189912024385584,0
0.00445,115.098684490983,80.567149136546,187169.073435805,0.000155934677659263,-0.00603812169400062,0.00445,88.7087259314652,115.098684490983,247401.226464822,0.000426186652598951,-0.0110361525267712,0.00445,80.285947068177,122.440211484735,316064.747837642,0.000598609254862257,0.000304720827328518,0.00445,158.297639672559,72.2641617175669,304138.049123212,0.00059467478895058,-0.00108952373780376,0.00445,30.8413368303908,127.859240922142,199088.536004057,0.000189912024385584,0
0.00446,115.462662808728,80.3766362726608,187170.529253331,0.000155875148267521,-0.00587269145508852,0.00446,88.7087259314652,115.462662808728,247442.111535257,0.000426081981432995,-0.00990995572281211,0.00446,80.0765088611176,122.45230548757,316064.774718245,0.000598612262403279,0.000296765651113615,0.00446,158.498554621199,72.2641617175669,304130.047413885,0.000594664318051282,-0.00100850491762241,0.00446,30.8839672757963,127.81539552342,199088.530178755,0.000189912024385584,0
0.00447,115.826641126474,80.1861234087756,187180.583328649,0.000155817139516835,-0.00573267215719062,0.00447,88.7087259314652,115.826641126474,247487.048106059,0.000425988190496326,-0.00886268567976292,0.00447,79.8670706540582,122.464399490405,316064.791953289,0.000598615189938076,0.000288738238086374,0.00447,158.699469569839,72.2641617175669,304114.038161406,0.000594654548284327,-0.000948598294732773,0.00447,30.9265977212017,127.771550124697,199088.524352603,0.000189912024385584,0
0.00448,116.190619444219,79.9956105448903,187194.174722172,0.00015576043134367,-0.00561177006396422,0.00448,88.7087259314652,116.190619444219,247532.400364478,0.000425904413560889,-0.00790956101886803,0.00448,79.6576324469989,122.47649349324,316064.817645325,0.000598618037251587,0.000280734946997512,0.00448,158.900384518479,72.2641617175669,304095.150397482,0.000594645291040563,-0.000905219779317799,0.00448,30.9692281666072,127.727704725975,199088.518526139,0.000189912024385584,0
0.00449,116.466911225152,79.7868036443613,187208.953598898,0.00015570485378947,-0.00550600075246156,0.00449,88.7087259314652,116.466911225152,247576.802550493,0.000425829643804693,-0.00706287445495124,0.00449,79.4219547135205,122.489828038313,316064.858260593,0.000598620804947749,0.000272824150372956,0.00449,159.138053754295,72.2641617175669,304075.314265904,0.00059463640337096,-0.000874027998538535,0.00449,31.2934159358639,127.681108098249,199088.512699562,0.000189912024385584,0
0.0045,116.743203006084,79.5779967438322,187224.068930775,0.000155650270471532,-0.00541250872062557,0.0045,88.7087259314652,116.743203006084,247619.901708413,0.000425762779084511,-0.00632904104036615,0.0045,79.1862769800421,122.503162583385,316064.915921672,0.00059862349419976,0.000265052374166972,0.0045,159.37572299011,72.2641617175669,304055.250042574,0.000594627781497025,-0.000851561161473233,0.0045,31.6176037051206,127.634511470523,199088.506872943,0.000189912024385584,0
0.00451,117.019494787017,79.3691898433031,187239.218768552,0.000155596570142135,-0.0053290724227996,0.00451,88.7087259314652,117.019494787017,247661.716455734,0.000425702688222006,-0.00570741764076771,0.00451,78.9505992465637,122.516497128457,316064.991113335,0.00059862610656151,0.000257450105162058,0.00451,159.613392225926,72.2641617175669,304035.229253913,0.000594619351746052,-0.0008352386960803,0.00451,31.9417914743774,127.587914842797,199088.50104631,0.000189912024385584,0
0.00452,117.29578656795,79.1603829427741,187254.301213991,0.000155543661523043,-0.00525389682270529,0.00452,88.7087259314652,117.29578656795,247702.391909648,0.000425648279675075,-0.00519096037575893,0.00452,78.7149215130853,122.529831673529,316065.083693912,0.00059862864383129,0.000250036400715498,0.00452,159.851061461742,72.2641617175669,304015.355778809,0.000594611062515705,-0.000823196270682872,0.00452,32.2659792436341,127.541318215072,199088.495219672,0.000189912024385584,0
0.00453,117.572078348882,78.9515760422451,187269.286337936,0.000155491469600008,-0.00518551163155784,0.00453,88.7087259314652,117.572078348882,247742.103363767,0.000425598556655529,-0.00476813891738103,0.00453,78.4792437796069,122.543166218602,316065.19327835,0.000598631107955504,0.000242822307771057,0.00453,160.088730697558,72.2641617175669,303995.670034597,0.000594602878015469,-0.00081410829196268,0.00453,32.5901670128908,127.494721587346,199088.489393033,0.000189912024385584,0
0.00454,117.848370129815,78.742769141716,187284.169341251,0.000155439932704217,-0.00512270952970744,0.00454,88.7087259314652,117.848370129815,247781.01813489,0.000425552650542458,-0.00442521772776381,0.00454,78.2435660461285,122.556500763674,316065.31938666,0.000598633500961548,0.000235813320633642,0.00454,160.326399933374,72.2641617175669,303976.18784985,0.000594594773646803,-0.000807040419841165,0.00454,32.9143547821475,127.44812495962,199088.483566395,0.000189912024385584,0
0.00455,118.124661910747,78.5339622411869,187298.953563719,0.000155389000117382,-0.00506450105921617,0.00455,88.7087259314652,118.124661910747,247819.281597143,0.000425509832752898,-0.00414819798718311,0.00455,78.0078883126501,122.569835308746,316065.461503664,0.000598635824911489,0.000229011120266948,0.00455,160.56406916919,72.2641617175669,303956.91514761,0.000594586732678628,-0.000801337574119068,0.00455,33.2385425514042,127.401528331894,199088.477739758,0.000189912024385584,0
0.00456,118.40095369168,78.3251553406579,187313.644435848,0.00015533863008143,-0.00501007806655924,0.00456,88.7087259314652,118.40095369168,247857.013833184,0.000425469510324343,-0.00392411431384093,0.00456,77.7722105791717,122.583169853818,316065.619104445,0.000598638081870393,0.00022241479487552,0.00456,160.801738405006,72.2641617175669,303937.85361542,0.000594578743885601,-0.000796542212690242,0.00456,33.5627303206609,127.354931704168,199088.471913122,0.000189912024385584,0
0.00457,118.677245472613,78.1163484401289,187328.247422624,0.000155288788143875,-0.0049587828506742,0.00457,88.7087259314652,118.677245472613,247894.310959203,0.000425431211775262,-0.00374170262904645,0.00457,77.5365328456934,122.596504398891,316065.791665996,0.000598640273884921,0.000216021692302256,0.00457,161.039407640822,72.2641617175669,303919.002979134,0.000594570799881744,-0.000792335846459096,0.00457,33.8869180899176,127.308335076443,199088.466086487,0.000189912024385584,0
