u1,u2,p,s
109,91,1.674,0.0008
109,91,1.674,0.0008
109,91,1.674,0.0008
109,91,1.674,0.0008
109,91,1.67384303503272,0.0008
109,91,1.67362757448956,0.0008
109,91,1.6734121139464,0.0008
109,91,1.67319665340323,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.67282740203024,0.0008
109,91,1.67261165059228,0.0008
109,91,1.67239589915432,0.0008
109,91,1.67218014771637,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.671801340528,0.0008
109,91,1.67158575545422,0.0008
109,91,1.67137017038044,0.0008
109,91,1.67115458530665,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67109927969611,0.0008
109,91,1.67153144897421,0.0008
109,91,1.67196361825231,0.0008
109,91,1.6723957875304,0.0008
109,91,1.6728279568085,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.67293829424755,0.0008
109,91,1.67272254280958,0.0008
109,91,1.67250679137161,0.0008
109,91,1.67229103993364,0.0008
109,91,1.67207528849566,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.67191136434667,0.0008
109,91,1.6716952797076,0.0008
109,91,1.67147919506854,0.0008
109,91,1.67126311042948,0.0008
109,91,1.67104702579041,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67076819825157,0.0008
109,91,1.67033586160265,0.0008
109,91,1.66990352495374,0.0008
109,91,1.66947118830482,0.0008
109,91,1.6690388516559,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66925819288478,0.0008
109,91,1.66968944572006,0.0008
109,91,1.67012069855533,0.0008
109,91,1.67055195139061,0.0008
109,91,1.67098320422589,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67063490193007,0.0008
109,91,1.67020206418822,0.0008
109,91,1.66976922644638,0.0008
109,91,1.66933638870453,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66901343768343,0.0008
109,91,1.66944527320504,0.0008
109,91,1.66987710872664,0.0008
109,91,1.67030894424825,0.0008
109,91,1.67074077976986,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67093213740455,0.0008
109,91,1.67050013477062,0.0008
109,91,1.67006813213668,0.0008
109,91,1.66963612950275,0.0008
109,91,1.66920412686881,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66910362698856,0.0008
109,91,1.6695334719292,0.0008
109,91,1.66996331686985,0.0008
109,91,1.67039316181049,0.0008
109,91,1.67082300675114,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109.064770953394,91,1.671,0.0008
109.279363499715,91,1.671,0.0008
109.493956046036,91,1.671,0.0008
109.708548592358,91,1.671,0.0008
109.923141138681,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
109.924533103039,91,1.671,0.0008
109.708406928271,91,1.671,0.0008
109.492280753503,91,1.671,0.0008
109.276154578735,91,1.671,0.0008
109.060028403965,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109.090774547812,91,1.67118154909562,0.0008
109.306567393479,91,1.67161313478696,0.0008
109.522360239146,91,1.67204472047829,0.0008
109.738153084812,91,1.67247630616962,0.0008
109.953945930482,91,1.67290789186096,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.67288090335239,0.0008
110,91,1.6726661869821,0.0008
110,91,1.67245147061181,0.0008
110,91,1.67223675424152,0.0008
110,91,1.67202203787123,0.0008
110,91,1.672,0.0008
110,91,1.672,0.0008
110,91,1.672,0.0008
110,91,1.672,0.0008
110,91,1.6721324584681,0.0008
110,91,1.67234800191658,0.0008
110,91,1.67256354536506,0.0008
110,91,1.67277908881354,0.0008
110,91,1.67299463226203,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.673,0.0008
110,91,1.67347265165031,0.0008
110,91,1.67412190916213,0.0008
110,91,1.67477116667396,0.0008
110,91,1.67542042418578,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
109.813177147469,91,1.676,0.0008
109.597342878179,91,1.676,0.0008
109.381508608889,91,1.676,0.0008
109.165674339599,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109.197505325517,91,1.676,0.0008
109.413215073939,91,1.676,0.0008
109.628924822361,91,1.676,0.0008
109.844634570783,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
110,91,1.676,0.0008
109.788822004413,91,1.676,0.0008
109.573320165134,91,1.676,0.0008
109.357818325855,91,1.676,0.0008
109.142316486577,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.67603754019172,0.0008
109,91,1.67625242158766,0.0008
109,91,1.67646730298359,0.0008
109,91,1.67668218437952,0.0008
109,91,1.67689706577546,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.677,0.0008
109,91,1.67675891175265,0.0008
109,91,1.67589273370423,0.0008
109,91,1.67502655565581,0.0008
109,91,1.67416037760739,0.0008
109,91,1.67329419955897,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.673,0.0008
109,91,1.6727885321669,0.0008
109,91,1.67235860445472,0.0008
109,91,1.67192867674254,0.0008
109,91,1.67149874903037,0.0008
109,91,1.67106882131819,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109.146210862565,91,1.6705613674123,0.0008
109.36167110869,91,1.66991498667393,0.0008
109.577131354814,91,1.66926860593556,0.0008
109.792591600938,91,1.66862222519719,0.0008
110,91,1.668,0.0008
110,91,1.668,0.0008
110,91,1.668,0.0008
110,91,1.668,0.0008
110,91,1.668,0.0008
109.844504616448,91,1.66846648615065,0.0008
109.628711770781,91,1.66911386468766,0.0008
109.412918925115,91,1.66976124322466,0.0008
109.197126079448,91,1.67040862176166,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67035932924753,0.0008
109,91,1.66971244999462,0.0008
109,91,1.6690655707417,0.0008
109,91,1.66841869148879,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.6680650745221,0.0008
109,91,1.6687139546485,0.0008
109,91,1.66936283477489,0.0008
109,91,1.67001171490128,0.0008
109,91,1.67066059502767,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109.034498050188,91,1.67082750974906,0.0008
109.249917016148,91,1.66975041491926,0.0008
109.465335982108,91,1.66867332008946,0.0008
109.680754948069,91,1.66759622525966,0.0008
109.896173914029,91,1.66651913042986,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
109.948667666372,91,1.666,0.0008
109.732874820705,91,1.666,0.0008
109.517081975038,91,1.666,0.0008
109.301289129371,91,1.666,0.0008
109.085496283704,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.6661851890164,0.0008
109,91,1.66683244333026,0.0008
109,91,1.66747969764413,0.0008
109,91,1.668126951958,0.0008
109,91,1.66877420627187,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66915584488413,0.0008
109,91,1.66958734776004,0.0008
109,91,1.67001885063595,0.0008
109,91,1.67045035351186,0.0008
109,91,1.67088185638778,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67069268853514,0.0008
109,91,1.6700464316373,0.0008
109,91,1.66940017473947,0.0008
109,91,1.66875391784163,0.0008
109,91,1.66810766094379,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.66811841200285,0.0008
109,91,1.66833383096881,0.0008
109,91,1.66854924993477,0.0008
109,91,1.66876466890073,0.0008
109,91,1.66898008786669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66871027667286,0.0008
109,91,1.66827918977587,0.0008
109,91,1.66784810287888,0.0008
109,91,1.66741701598189,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.66717404105389,0.0008
109,91,1.66738875742419,0.0008
109,91,1.6676034737945,0.0008
109,91,1.6678181901648,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.66781607754116,0.0008
109,91,1.66760011801034,0.0008
109,91,1.66738415847952,0.0008
109,91,1.6671681989487,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.66692661131984,0.0008
109,91,1.6662796070949,0.0008
109,91,1.66563260286996,0.0008
109,91,1.66498559864502,0.0008
109,91,1.66433859442008,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.664,0.0008
109,91,1.66410478421983,0.0008
109,91,1.66453603765013,0.0008
109,91,1.66496729108043,0.0008
109,91,1.66539854451073,0.0008
109,91,1.66582979794103,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.666,0.0008
109,91,1.66605972253142,0.0008
109,91,1.66627539060641,0.0008
109,91,1.66649105868139,0.0008
109,91,1.66670672675637,0.0008
109,91,1.66692239483135,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.667,0.0008
109,91,1.66717731850997,0.0008
109,91,1.66760882138591,0.0008
109,91,1.66804032426186,0.0008
109,91,1.6684718271378,0.0008
109,91,1.66890333001374,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66889367051964,0.0008
109,91,1.66867883047773,0.0008
109,91,1.66846399043582,0.0008
109,91,1.66824915039391,0.0008
109,91,1.668034310352,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668,0.0008
109,91,1.668128016809,0.0008
109,91,1.66834285685091,0.0008
109,91,1.66855769689282,0.0008
109,91,1.66877253693473,0.0008
109,91,1.66898737697664,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.669,0.0008
109,91,1.66928427204209,0.0008
109,91,1.66971544218962,0.0008
109,91,1.67014661233716,0.0008
109,91,1.67057778248469,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109.158497241088,91,1.671,0.0008
109.373543620629,91,1.671,0.0008
109.58859000017,91,1.671,0.0008
109.803636379711,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
110,91,1.671,0.0008
109.830887446449,91,1.67116911255355,0.0008
109.614300921489,91,1.67138569907851,0.0008
109.39771439653,91,1.67160228560347,0.0008
109.18112787157,91,1.67181887212843,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.672,0.0008
109,91,1.67180436448803,0.0008
109,91,1.67158840495721,0.0008
109,91,1.67137244542639,0.0008
109,91,1.67115648589557,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.671,0.0008
109,91,1.67206702898114,0.0008
109,91,1.67314205379113,0.0008
109,91,1.67421707860111,0.0008
109,91,1.6752921034111,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109,91,1.676,0.0008
109.021762752263,91,1.67602176275226,0.0008
109.237972644625,91,1.67623797264462,0.0008
109.454182536984,91,1.67645418253698,0.0008
109.670392429344,91,1.67667039242934,0.0008
109.886602321704,91,1.6768866023217,0.0008
110,91,1.677,0.0008
110,91,1.677,0.0008
110,91,1.677,0.0008
110,91,1.677,0.0008
109.964755496753,91,1.677,0.000810573350974203
109.748795965947,91,1.677,0.000875361210215949
109.532836435143,91,1.677,0.000940149069457052
109.316876904339,91,1.677,0.00100493692869815
109.100917373536,91,1.677,0.00106972478793926
109,91,1.677,0.0011
109,91,1.677,0.0011
109,91,1.677,0.0011
109,91,1.677,0.0011
109,91,1.67718302338507,0.0011
109,91,1.67804139474897,0.0011
109,91,1.67889976611285,0.0011
109,91,1.67975813747674,0.0011
109,91,1.68061650884063,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
109,91,1.681,0.0011
108.924591016564,91,1.68077377304969,0.0011
108.709089177283,91,1.68012726753185,0.0011
108.493587338004,91,1.67948076201401,0.0011
108.278085498725,91,1.67883425649617,0.0011
108.062583659446,91,1.67818775097834,0.0011
108,91,1.678,0.0011
108,91,1.678,0.0011
108,91,1.678,0.0011
108,91,1.678,0.0011
108.091442934304,91,1.67763422826279,0.0011
108.307069649441,91,1.67677172140224,0.0011
108.522696364576,91,1.6759092145417,0.0011
108.738323079711,91,1.67504670768116,0.0011
108.953949794846,91,1.67418420082061,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
108.897622005716,91,1.674,0.0011
108.680867867379,91,1.674,0.0011
108.46411372904,91,1.674,0.0011
108.247359590703,91,1.674,0.0011
108.030605452365,91,1.674,0.0011
108,91,1.674,0.0011
108,91,1.674,0.0011
108,91,1.674,0.0011
108,91,1.674,0.0011
108,91,1.6738853621941,0.0011
108,91,1.67366885967857,0.0011
108,91,1.67345235716303,0.0011
108,91,1.6732358546475,0.0011
108,91,1.67301935213197,0.0011
108,91,1.673,0.0011
108,91,1.673,0.0011
108,91,1.673,0.0011
108,91,1.673,0.0011
108,91,1.67273555635671,0.0011
108,91,1.67230513253062,0.0011
108,91,1.67187470870453,0.0011
108,91,1.67144428487845,0.0011
108,91,1.67101386105236,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108,91,1.671,0.0011
108.151698699742,91,1.67054490390078,0.0011
108.368368998982,91,1.66989489300306,0.0011
108.585039298224,91,1.66924488210533,0.0011
108.801709597464,91,1.66859487120761,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
108.818120474807,91,1.668,0.00104543614244201
108.602160944003,91,1.668,0.000980648283200906
108.386201413197,91,1.668,0.00091586042395916
108.170241882394,91,1.668,0.000851072564718057
108,91,1.668,0.0008
108,91,1.668,0.0008
108,91,1.668,0.0008
108,91,1.668,0.0008
108,91,1.668,0.0008
108.395480737256,91,1.66760451926274,0.0008
108.827482774129,91,1.66717251722587,0.0008
109.259484811006,91,1.66674051518899,0.0008
109.691486847878,91,1.66630851315212,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
110,91,1.666,0.0008
109.989327974126,91,1.66601067202587,0.000803201607762244
109.773618225704,91,1.6662263817743,0.000867914532288773
109.557908477282,91,1.66644209152272,0.000932627456815301
109.342198728858,91,1.66665780127114,0.000997340381342472
109.126488980437,91,1.66687351101956,0.001062053305869
109,91,1.667,0.0011
109,91,1.667,0.0011
109,91,1.667,0.0011
109,91,1.667,0.0011
109,91,1.66714897918627,0.0011
109,91,1.66865982115769,0.0011
109,91,1.67017066312911,0.0011
109,91,1.67168150510054,0.0011
109,91,1.67319234707195,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.674,0.0011
109,91,1.67370701988722,0.0011
109,91,1.67241276139669,0.0011
109,91,1.67111850290616,0.0011
109,91,1.66982424441562,0.0011
109,91,1.66852998592509,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.668,0.0011
109,91,1.66830704117066,0.0011
109,91,1.66917187954361,0.0011
109,91,1.67003671791656,0.0011
109,91,1.67090155628952,0.0011
109,91,1.67176639466246,0.0011
109,91,1.672,0.0011
109,91,1.672,0.0011
109,91,1.672,0.0011
